"May 07, 2015 at 03:40PM",Arrkay Talent Management Pvt Ltd,http://www.linkedin.com/company/2369073,"Bengaluru Area, India",IN,Automotive,Engine Transmission -Emotor Design," Design and Development of Engines, Preferably for Cars   •       Experience includes engine periphery parts, integration of an existing engine into a new car •        Experience includes core parts design and  development like Cylinder block, Cylinder head, Crankshaft, Connecting rod, Camshaft •        Experience in CAD is required and CAE is valued •        Know how of Engine simulation software...",https://www.linkedin.com/jobs?viewJob=&jobId=48386227&trk=api*a130653*s139051*,No salary provided
"April 28, 2015 at 04:50PM",Teabox,http://www.linkedin.com/company/2845194,"Bengaluru Area, India",IN,Food & Beverages,Visual Designer,"ROLE A conceptual thinker, who can understand the Teabox brand language and come up with innovative ideas to define and develop the brand further. RESPONSIBILITIES Conceptualize and execute campaigns along with the communications team and design all marketing and communication materials for Teabox. Developing concepts, graphics and layouts for product illustrations, digital banners, e-mailers, new...",https://www.linkedin.com/jobs?viewJob=&jobId=59966412&trk=api*a130653*s139051*,No salary provided
"April 28, 2015 at 04:50PM",Teabox,http://www.linkedin.com/company/2845194,"Bengaluru Area, India",IN,Food & Beverages,Visual Designer,"ROLE A conceptual thinker, who can understand the Teabox brand language and come up with innovative ideas to define and develop the brand further. RESPONSIBILITIES Conceptualize and execute campaigns along with the communications team and design all marketing and communication materials for Teabox. Developing concepts, graphics and layouts for product illustrations, digital banners, e-mailers, new...",https://www.linkedin.com/jobs?viewJob=&jobId=59966412&trk=api*a130653*s139051*,No salary provided
"May 05, 2015 at 07:50PM",DesignSense Software Technologies Private Limited,http://www.linkedin.com/company/3599488,"Bengaluru Area, India",IN,"Information Technology and Services, Computer Software","Senior Software Engineer, Web Technologies","Position Summary Exciting career opportunity that provides a software development role in the Software Development Engineering team, in Bangalore center that is involved in the design and implementation of next generation products for Construction industry.   Role As a Senior Software Engineer, you will be working on product development and be on the forefront of advancing Construction Management...",https://www.linkedin.com/jobs?viewJob=&jobId=47199541&trk=api*a130653*s139051*,No salary provided
"May 22, 2015 at 01:35PM",Crossover.,http://www.linkedin.com/company/9308035,"Bengaluru Area, India",IN,Computer Software,Crossover Software Architect - Java,"Ready to make $60,000 USD while working for a fortune 500 company from the comfort of your home? Eager to join a network of the most talented remote workers in the world? If so, this role is for you. Work for Crossover, and you’ll earn the most competitive wages on the market, collaborate with the most skilled teams in your field, and work for the most elite companies in the world. Sound too good...",https://www.linkedin.com/jobs?viewJob=&jobId=51263379&trk=api*a130653*s139051*,No salary provided
"May 09, 2015 at 11:40PM",Branch Media Labs,http://www.linkedin.com/company/6410793,"Bengaluru Area, India",IN,Consumer Electronics,"Software Engineer, Architect - WLAN/WiFi","We are looking for a highly skilled software engineer who is passionate about designing and coding embedded systems and has good understanding of WLAN MAC protocols including .11ac, .11e. Apply if you are proficient in real-time operating systems such as Linux and have deep understanding/expertise with WiFi and networking. We will bump up the speed with which we reach out to you if you have expert...",https://www.linkedin.com/jobs?viewJob=&jobId=61711630&trk=api*a130653*s139051*,No salary provided
"May 20, 2015 at 07:25PM",Crossover.,http://www.linkedin.com/company/9308035,"Bengaluru Area, India",IN,Computer Software,Crossover Front End Web Designer - $15/hr,"Ready to make $30,000 USD while working for a fortune 500 company from the comfort of your home? Eager to join a network of the most talented remote workers in the world? If so, this role is for you. Work for Crossover, and you’ll earn the most competitive wages on the market, collaborate with the most skilled teams in your field, and work for the most elite companies in the world. Sound too good...",https://www.linkedin.com/jobs?viewJob=&jobId=51222122&trk=api*a130653*s139051*,No salary provided
"May 14, 2015 at 04:59PM",Aumentis Consulting,http://www.linkedin.com/company/3000904,"Bengaluru Area, India",IN,Management Consulting,Consulting Associate,"The Associate will work as an integral member of the management consulting team over the next 3 to 6 months. As a part of the consulting practice, the successful candidate will be working on challenging client assignments, which would be critical to the client’s business. Financial modeling and structured problem solving approach would be required on a day to day basis. In terms of exposure, the r...",https://www.linkedin.com/jobs?viewJob=&jobId=62299974&trk=api*a130653*s139051*,No salary provided
"May 20, 2015 at 07:25PM",Crossover.,http://www.linkedin.com/company/9308035,"Bengaluru Area, India",IN,Computer Software,Crossover Front End Web Designer - $15/hr,"Ready to make $30,000 USD while working for a fortune 500 company from the comfort of your home? Eager to join a network of the most talented remote workers in the world? If so, this role is for you. Work for Crossover, and you’ll earn the most competitive wages on the market, collaborate with the most skilled teams in your field, and work for the most elite companies in the world. Sound too good...",https://www.linkedin.com/jobs?viewJob=&jobId=51222122&trk=api*a130653*s139051*,No salary provided
"May 14, 2015 at 04:59PM",Aumentis Consulting,http://www.linkedin.com/company/3000904,"Bengaluru Area, India",IN,Management Consulting,Consulting Associate,"The Associate will work as an integral member of the management consulting team over the next 3 to 6 months. As a part of the consulting practice, the successful candidate will be working on challenging client assignments, which would be critical to the client’s business. Financial modeling and structured problem solving approach would be required on a day to day basis. In terms of exposure, the r...",https://www.linkedin.com/jobs?viewJob=&jobId=62299974&trk=api*a130653*s139051*,No salary provided
"May 12, 2015 at 10:06AM",Happy Marketer Private Ltd,http://www.linkedin.com/company/499411,"Bengaluru Area, India",IN,Entertainment,Associate Consultant - Social,"We are looking for someone who is young and energetic and starting out in their career. As a  Associate Consultant, you will need to be fully entrenched in social media culture and understand the fine line of managing a professional, but effective social media presence. You should like writing and are good at it, and have strong proofreading capabilities.   You may be handling a few or many accoun...",https://www.linkedin.com/jobs?viewJob=&jobId=48953183&trk=api*a130653*s139051*,No salary provided
"May 12, 2015 at 10:06AM",Happy Marketer Private Ltd,http://www.linkedin.com/company/499411,"Bengaluru Area, India",IN,Entertainment,Associate Consultant - Social,"We are looking for someone who is young and energetic and starting out in their career. As a  Associate Consultant, you will need to be fully entrenched in social media culture and understand the fine line of managing a professional, but effective social media presence. You should like writing and are good at it, and have strong proofreading capabilities.   You may be handling a few or many accoun...",https://www.linkedin.com/jobs?viewJob=&jobId=48953183&trk=api*a130653*s139051*,No salary provided
"April 10, 2015 at 05:41PM",iMind Your Business Solutions Pvt. Ltd,http://www.linkedin.com/company/3679031,"Bengaluru Area, India",IN,"Information Technology and Services, Apparel & Fashion, Retail",Data Specialist,"Hiring for the client a boutique consulting firm, specializing in SAP, Software &amp; Technology Solutions to the fashion industry.  As a data scientist/Analyst, you will get to design and develop data-driven products and features. You will learn and employ the latest in data technologies to power these products. You will develop amazing consumer-facing applications as well as our in-house analyti...",https://www.linkedin.com/jobs?viewJob=&jobId=44222388&trk=api*a130653*s139051*,No salary provided
